IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,JAM,Jamaica,Year,2016,TRUE,Residence Area Type,Urban,URB,15.36,11.82,20.82,15.36 [11.82 – 20.82],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Residence Area Type,Total,TOTL,15.41,15.7,16.82,15.41 [15.7 – 16.82],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,COM,Comoros,Year,2016,TRUE,Residence Area Type,Urban,URB,15.49,8.63,26.03,15.49 [8.63 – 26.03],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2016,TRUE,Residence Area Type,Urban,URB,15.59,13.87,17.07,15.59 [13.87 – 17.07],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2016,TRUE,Residence Area Type,Urban,URB,15.74,15.17,17.01,15.74 [15.17 – 17.01],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2016,TRUE,Residence Area Type,Urban,URB,15.82,16.22,17.38,15.82 [16.22 – 17.38],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.88,7.42,36.44,15.88 [7.42 – 36.44],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,TRUE,Residence Area Type,Rural,RUR,15.92,7.27,36.47,15.92 [7.27 – 36.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.01,7.49,35.56,16.01 [7.49 – 35.56],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.04,15.19,17.38,16.04 [15.19 – 17.38],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.04,7.86,35.27,16.04 [7.86 – 35.27],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.12,15.25,18.44,16.12 [15.25 – 18.44],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.14,11.52,26.62,16.14 [11.52 – 26.62],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.27,13.79,19.37,16.27 [13.79 – 19.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.29,15.5,17.49,16.29 [15.5 – 17.49],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.33,11.52,24.36,16.33 [11.52 – 24.36],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.34,7.56,37.81,16.34 [7.56 – 37.81],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.35,9.19,29.77,16.35 [9.19 – 29.77],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.36,14.72,19.61,16.36 [14.72 – 19.61],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,TRUE,Residence Area Type,Urban,URB,16.53,8.17,36.61,16.53 [8.17 – 36.61],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.54,11.83,24.06,16.54 [11.83 – 24.06],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Residence Area Type,Total,TOTL,16.57,8.02,38.84,16.57 [8.02 – 38.84],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2016,TRUE,Residence Area Type,Urban,URB,16.66,15.78,17.95,16.66 [15.78 – 17.95],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.67,10.67,32.01,16.67 [10.67 – 32.01],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,TRUE,Residence Area Type,Urban,URB,16.77,12.29,23.35,16.77 [12.29 – 23.35],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2016,TRUE,Residence Area Type,Urban,URB,16.77,15.97,17.88,16.77 [15.97 – 17.88],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Residence Area Type,Rural,RUR,16.78,15.97,18.25,16.78 [15.97 – 18.25],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,TRUE,Residence Area Type,Urban,URB,17.15,14.44,20.76,17.15 [14.44 – 20.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MDG,Madagascar,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.2,10.75,29.22,17.2 [10.75 – 29.22],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.2,15.8,20.71,17.2 [15.8 – 20.71],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.24,12.85,23.33,17.24 [12.85 – 23.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,TRUE,Residence Area Type,Urban,URB,17.24,12.85,23.33,17.24 [12.85 – 23.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.26,15.93,18.95,17.26 [15.93 – 18.95],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GEO,Georgia,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.37,12.69,24.73,17.37 [12.69 – 24.73],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.4,14.23,21.05,17.4 [14.23 – 21.05],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.42,15.05,22.65,17.42 [15.05 – 22.65],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MDG,Madagascar,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.5,10.54,29.9,17.5 [10.54 – 29.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.56,8.56,38.79,17.56 [8.56 – 38.79],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,TRUE,Residence Area Type,Urban,URB,17.69,8,40.76,17.69 [8 – 40.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BHS,Bahamas,Year,2016,TRUE,Residence Area Type,Urban,URB,17.74,9.03,42.11,17.74 [9.03 – 42.11],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2016,TRUE,Residence Area Type,Urban,URB,17.75,16.33,19.46,17.75 [16.33 – 19.46],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.82,16.71,19.34,17.82 [16.71 – 19.34],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.82,17.1,19.05,17.82 [17.1 – 19.05],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,TRUE,Residence Area Type,Total,TOTL,17.84,13.03,29.6,17.84 [13.03 – 29.6],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Residence Area Type,Rural,RUR,17.85,14.42,25.54,17.85 [14.42 – 25.54],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MDG,Madagascar,Year,2016,TRUE,Residence Area Type,Urban,URB,17.92,10.72,31.56,17.92 [10.72 – 31.56],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Residence Area Type,Total,TOTL,18.07,16.61,21.04,18.07 [16.61 – 21.04],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BLR,Belarus,Year,2016,TRUE,Residence Area Type,Urban,URB,18.12,16.57,21.48,18.12 [16.57 – 21.48],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,TRUE,Residence Area Type,Total,TOTL,18.24,12.89,35.91,18.24 [12.89 – 35.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2016,TRUE,Residence Area Type,Urban,URB,18.27,17.46,19.43,18.27 [17.46 – 19.43],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Residence Area Type,Total,TOTL,18.45,15.33,25.99,18.45 [15.33 – 25.99],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,TRUE,Residence Area Type,Rural,RUR,18.52,15.26,22.9,18.52 [15.26 – 22.9],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Residence Area Type,Total,TOTL,18.52,17.08,18.99,18.52 [17.08 – 18.99],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISR,Israel,Year,2016,TRUE,Residence Area Type,Urban,URB,18.59,17.09,18.97,18.59 [17.09 – 18.97],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2016,TRUE,Residence Area Type,Rural,RUR,18.59,17.86,19.58,18.59 [17.86 – 19.58],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Residence Area Type,Urban,URB,18.64,16.13,21.31,18.64 [16.13 – 21.31],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Residence Area Type,Total,TOTL,18.69,16.06,21.54,18.69 [16.06 – 21.54],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,TRUE,Residence Area Type,Rural,RUR,18.74,11.37,32.82,18.74 [11.37 – 32.82],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DMA,Dominica,Year,2016,TRUE,Residence Area Type,Rural,RUR,18.76,8.99,42.13,18.76 [8.99 – 42.13],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CRI,Costa Rica,Year,2016,TRUE,Residence Area Type,Rural,RUR,18.83,15.38,23.47,18.83 [15.38 – 23.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,COL,Colombia,Year,2016,TRUE,Residence Area Type,Urban,URB,19.03,15.41,26.8,19.03 [15.41 – 26.8],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,TRUE,Residence Area Type,Total,TOTL,19.04,18.46,20.76,19.04 [18.46 – 20.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,TRUE,Residence Area Type,Rural,RUR,19.05,15.52,23.04,19.05 [15.52 – 23.04],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,TRUE,Residence Area Type,Total,TOTL,19.05,16.56,23.89,19.05 [16.56 – 23.89],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,TRUE,Residence Area Type,Rural,RUR,19.1,9.02,43.47,19.1 [9.02 – 43.47],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CUB,Cuba,Year,2016,TRUE,Residence Area Type,Total,TOTL,19.11,12.57,31.48,19.11 [12.57 – 31.48],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ALB,Albania,Year,2016,TRUE,Residence Area Type,Urban,URB,19.32,17.36,21.49,19.32 [17.36 – 21.49],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2016,TRUE,Residence Area Type,Rural,RUR,19.4,14.89,26.54,19.4 [14.89 – 26.54],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Residence Area Type,Urban,URB,19.41,18.05,23.02,19.41 [18.05 – 23.02],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,TRUE,Residence Area Type,Rural,RUR,19.46,15.27,26.89,19.46 [15.27 – 26.89],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,HTI,Haiti,Year,2016,TRUE,Residence Area Type,Urban,URB,19.51,9.22,45.4,19.51 [9.22 – 45.4],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2016,TRUE,Residence Area Type,Total,TOTL,19.55,15.8,25.41,19.55 [15.8 – 25.41],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ECU,Ecuador,Year,2016,TRUE,Residence Area Type,Urban,URB,19.66,16.54,24.85,19.66 [16.54 – 24.85],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SWZ,Eswatini,Year,2016,TRUE,Residence Area Type,Urban,URB,19.78,13.77,29.37,19.78 [13.77 – 29.37],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SWZ,Eswatini,Year,2016,TRUE,Residence Area Type,Total,TOTL,19.9,14.11,28.76,19.9 [14.11 – 28.76],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,MOZ,Mozambique,Year,2016,TRUE,Residence Area Type,Urban,URB,19.94,13.62,31.33,19.94 [13.62 – 31.33],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,SWZ,Eswatini,Year,2016,TRUE,Residence Area Type,Rural,RUR,19.94,14.12,28.39,19.94 [14.12 – 28.39],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Residence Area Type,Urban,URB,20.11,14.97,30.32,20.11 [14.97 – 30.32],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,CHL,Chile,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.13,18.49,22.93,20.13 [18.49 – 22.93],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Residence Area Type,Total,TOTL,20.26,15,31.07,20.26 [15 – 31.07],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.37,9.76,53.88,20.37 [9.76 – 53.88],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.39,18.28,24.42,20.39 [18.28 – 24.42],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,TRUE,Residence Area Type,Rural,RUR,20.44,14.54,32.51,20.44 [14.54 – 32.51],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.46,16.24,29.21,20.46 [16.24 – 29.21],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AFR,Africa,Country,NAM,Namibia,Year,2016,TRUE,Residence Area Type,Urban,URB,20.48,13.75,34.87,20.48 [13.75 – 34.87],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,DMA,Dominica,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.5,9.71,44.19,20.5 [9.71 – 44.19],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.57,14.56,36.5,20.57 [14.56 – 36.5],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.6,7.9,56.86,20.6 [7.9 – 56.86],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.61,7.89,56.55,20.61 [7.89 – 56.55],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,SUR,Suriname,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.61,8.28,53.72,20.61 [8.28 – 53.72],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,TRUE,Residence Area Type,Urban,URB,20.66,17.63,25.39,20.66 [17.63 – 25.39],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,BLZ,Belize,Year,2016,TRUE,Residence Area Type,Urban,URB,20.7,7.55,56.04,20.7 [7.55 – 56.04],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MNE,Montenegro,Year,2016,TRUE,Residence Area Type,Rural,RUR,20.85,18.35,24.92,20.85 [18.35 – 24.92],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.96,20.72,21.91,20.96 [20.72 – 21.91],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,TRUE,Residence Area Type,Total,TOTL,20.99,12.36,36.96,20.99 [12.36 – 36.96],,,EN,2021-05-06T23:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,TRUE,Residence Area Type,Total,TOTL,21.03,10.12,43.22,21.03 [10.12 – 43.22],,,EN,2021-05-06T23:00:00.000Z
